"Municipio";"0 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 29 anos";"30 a 39 anos";"40 a 49 anos";"50 a 59 anos";"60 a 69 anos";"70 a 79 anos";"80 anos e mais";"Total"
"110001 ALTA FLORESTA D'OESTE";2827;3044;3091;2870;4763;4018;2792;1563;1067;439;106;26580
"110002 ARIQUEMES";8924;8985;9042;8605;15000;12518;8319;4606;2586;1134;304;80023
"110003 CABIXI";767;767;835;799;1241;1052;824;530;371;149;49;7384
"110004 CACOAL";7682;8024;8470;8182;14194;11965;8411;4685;2865;1476;442;76396
"110005 CEREJEIRAS";1768;1938;2097;1944;3167;2824;1999;1218;825;408;123;18311
"110006 COLORADO DO OESTE";2072;2195;2417;2393;3819;3100;2357;1506;1057;483;154;21553
"110007 CORUMBIARA";1052;1196;1263;1125;1810;1501;1027;677;444;139;39;10273
"110008 COSTA MARQUES";1482;1375;1239;1129;1858;1327;940;595;344;172;39;10500
"110009 ESPIGAO D'OESTE";2940;2872;2974;2924;5099;4015;2866;1700;983;490;131;26994
"110010 GUAJARA-MIRIM";5001;4742;4692;4342;7212;5578;3571;2181;1340;791;309;39759
"110011 JARU";5765;5883;6179;6229;10503;7875;5461;3167;2035;958;314;54369
"110012 JI-PARANA";11468;11606;12365;12200;21019;17564;12206;6671;3839;1966;628;111532
"110013 MACHADINHO D'OESTE";3030;2922;2942;2818;4647;3476;2624;1596;863;311;72;25301
"110014 NOVA BRASILANDIA D'OESTE";2154;2382;2311;2161;3857;2859;2005;1268;778;367;81;20223
"110015 OURO PRETO DO OESTE";4206;4340;4656;4586;7600;6275;4255;2510;1565;803;245;41041
"110018 PIMENTA BUENO";3398;3456;3686;3600;6057;5071;3622;2081;1193;603;183;32950
"110020 PORTO VELHO";40842;40204;41918;40956;69936;56568;38856;19391;9830;4803;1735;365039
"110025 PRESIDENTE MEDICI";2511;2694;2920;2915;4567;3712;2831;1801;1215;596;177;25939
"110026 RIO CRESPO";324;334;341;328;571;461;309;207;151;57;11;3094
"110028 ROLIM DE MOURA";4928;5231;5577;5289;9167;7558;5205;2999;1958;1014;288;49214
"110029 SANTA LUZIA D'OESTE";1116;1207;1289;1223;2013;1689;1180;685;484;226;73;11185
"110030 VILHENA";6465;6381;6740;6498;11238;9596;6580;3617;2067;905;242;60329
"110032 SAO MIGUEL DO GUAPORE";2570;2692;2605;2380;3974;3103;2138;1251;761;262;57;21793
"110033 NOVA MAMORE";2131;2002;1982;1937;3272;2353;1599;939;521;217;59;17012
"110034 ALVORADA D'OESTE";2128;2250;2203;2111;3589;2771;2024;1205;793;367;87;19528
"110037 ALTO ALEGRE DOS PARECIS";1577;1637;1498;1328;2405;1924;1196;789;455;165;36;13010
"110040 ALTO PARAISO";1651;1672;1602;1511;2633;2118;1444;939;556;218;48;14392
"110045 BURITIS";3397;3327;3245;3159;5388;4027;2746;1568;753;223;46;27879
"110050 NOVO HORIZONTE DO OESTE";1272;1350;1386;1299;2225;1729;1232;774;529;198;46;12040
"110060 CACAULANDIA";634;637;618;586;1021;793;588;372;221;87;21;5578
"110070 CAMPO NOVO DE RONDONIA";1527;1475;1436;1331;2190;1665;1196;691;358;108;31;12008
"110080 CANDEIAS DO JAMARI";1964;1882;1780;1641;2660;1965;1466;926;489;207;55;15035
"110090 CASTANHEIRAS";422;477;469;417;716;612;403;320;209;78;23;4146
"110092 CHUPINGUAIA";760;757;728;670;1179;940;618;384;209;62;19;6326
"110094 CUJUBIM";1147;1122;1027;939;1749;1250;884;508;253;73;21;8973
"110100 GOVERNADOR JORGE TEIXEIRA";1513;1598;1609;1474;2362;1795;1245;835;485;197;53;13166
"110110 ITAPUA DO OESTE";952;927;890;760;1214;993;766;495;282;93;28;7400
"110120 MINISTRO ANDREAZZA";1260;1333;1344;1211;2058;1643;1086;698;435;221;55;11344
"110130 MIRANTE DA SERRA";1463;1546;1520;1410;2405;1784;1319;799;549;258;72;13125
"110140 MONTE NEGRO";1566;1587;1506;1403;2456;1827;1307;843;524;202;41;13262
"110143 NOVA UNIAO";950;1012;950;888;1554;1156;766;481;311;120;41;8229
"110145 PARECIS";477;467;490;448;687;562;412;247;142;48;14;3994
"110146 PIMENTEIRAS DO OESTE";321;324;295;243;459;353;243;157;89;37;9;2530
"110147 PRIMAVERA DE RONDONIA";439;472;455;441;744;625;443;286;195;85;25;4210
"110148 SAO FELIPE D'OESTE";682;740;760;757;1262;999;773;511;308;126;35;6953
"110149 SAO FRANCISCO DO GUAPORE";1700;1679;1564;1413;2452;1928;1255;767;387;128;24;13297
"110150 SERINGUEIRAS";1444;1528;1428;1262;2180;1727;1153;656;404;129;23;11934
"110155 TEIXEIROPOLIS";553;618;640;622;997;810;519;365;260;138;38;5560
"110160 THEOBROMA";1243;1281;1285;1268;2126;1503;1161;768;438;147;40;11260
"110170 URUPA";1607;1668;1750;1708;2710;1883;1533;999;586;214;75;14733
"110175 VALE DO ANARI";1001;1006;977;907;1481;1103;830;546;331;109;20;8311
"110180 VALE DO PARAISO";1006;1109;1105;1059;1800;1437;955;614;385;167;32;9669
"120001 ACRELANDIA";1508;1453;1274;1107;1729;1258;894;604;347;154;29;10357
"120005 ASSIS BRASIL";764;683;631;567;867;581;373;239;145;95;34;4979
"120010 BRASILEIA";2368;2216;2081;1921;3040;2209;1479;987;630;321;122;17374
"120013 BUJARI";1046;957;853;763;1208;822;623;423;219;107;28;7049
"120017 CAPIXABA";899;872;702;568;935;791;553;346;193;92;28;5979
"120020 CRUZEIRO DO SUL";11522;10201;9187;8991;13442;7786;5237;3474;2266;1157;541;73804
"120025 EPITACIOLANDIA";1705;1590;1451;1323;2190;1652;1049;681;435;255;95;12426
"120030 FEIJO";5586;4957;4375;3719;5462;3513;2072;1396;871;474;184;32609
"120032 JORDAO";1129;891;706;563;764;420;261;141;85;54;26;5040
"120033 MANCIO LIMA";1976;1752;1589;1480;2070;1172;834;534;332;150;76;11965
"120034 MANOEL URBANO";1219;1060;901;810;1158;653;468;292;211;96;41;6909
"120035 MARECHAL THAUMATURGO";2004;1703;1398;1109;1591;849;520;311;190;92;36;9803
"120038 PLACIDO DE CASTRO";2294;2065;1876;1739;2628;1934;1338;855;561;311;90;15691
"120039 PORTO WALTER";1383;1070;897;776;1054;561;363;219;147;63;22;6555
"120040 RIO BRANCO";35610;32961;30788;30839;54032;38964;26233;14986;8295;4757;2064;279529
"120042 RODRIGUES ALVES";1866;1590;1296;1160;1737;966;612;453;260;115;50;10105
"120043 SANTA ROSA DO PURUS";608;491;416;328;417;250;146;81;58;28;9;2832
"120045 SENADOR GUIOMARD";2579;2349;2180;2043;3277;2278;1637;1078;681;359;123;18584
"120050 SENA MADUREIRA";4906;4519;3984;3744;5599;3314;2408;1610;1018;584;259;31945
"120060 TARAUACA";5485;4604;3991;3513;4863;3039;1962;1308;868;491;198;30322
"120070 XAPURI";1906;1835;1629;1465;2244;1603;1154;790;527;341;118;13612
"120080 PORTO ACRE";1697;1616;1414;1205;1954;1458;1023;709;430;220;66;11792
"130002 ALVARAES";2397;2077;1756;1468;2088;1224;769;500;356;147;46;12828
"130006 AMATURA";1271;1217;1070;901;1365;839;537;337;230;101;56;7924
"130008 ANAMA";1134;1101;994;895;1290;817;497;317;267;113;49;7474
"130010 ANORI";1869;1808;1661;1499;2223;1359;880;567;430;212;112;12620
"130014 APUI";1889;1974;1907;1707;2589;2043;1542;832;398;126;35;15042
"130020 ATALAIA DO NORTE";1877;1801;1616;1345;1891;1226;743;420;265;119;40;11343
"130030 AUTAZES";4184;3841;3463;3006;4282;2888;1953;1272;894;496;243;26522
"130040 BARCELOS";3300;3655;3509;3038;4297;3154;1870;1132;753;276;74;25058
"130050 BARREIRINHA";4170;3738;3231;2683;3653;2370;1648;1060;800;477;255;24085
"130060 BENJAMIN CONSTANT";4310;3737;3394;3061;4288;2767;1780;1108;859;406;164;25874
"130063 BERURI";2221;1918;1628;1433;1924;1174;784;497;378;182;78;12217
"130068 BOA VISTA DO RAMOS";1889;1796;1588;1332;1895;1202;832;491;354;174;106;11659
"130070 BOCA DO ACRE";4039;3873;3590;3335;5114;3136;2167;1467;1014;479;203;28417
"130080 BORBA";4986;4794;4245;3609;4967;2913;2014;1346;934;485;295;30588
"130083 CAAPIRANGA";1471;1382;1224;1121;1700;1000;676;450;265;128;38;9455
"130090 CANUTAMA";1711;1785;1674;1503;2230;1438;958;608;354;136;40;12437
"130100 CARAUARI";4059;3842;3364;2898;4054;2500;1616;1001;653;311;140;24438
"130110 CAREIRO";3800;3864;3736;3468;5336;3514;2415;1552;981;457;133;29256
"130115 CAREIRO DA VARZEA";2400;2406;2275;2083;3366;2395;1615;1142;834;386;147;19049
"130120 COARI";10936;10562;9504;8472;12725;7293;4856;2982;1859;897;371;70457
"130130 CODAJAS";2794;2845;2626;2364;3273;1975;1364;845;583;303;121;19093
"130140 EIRUNEPE";4415;4230;3891;3405;4633;2750;1856;1145;738;362;169;27594
"130150 ENVIRA";2281;2117;1851;1686;2446;1336;810;467;350;150;66;13560
"130160 FONTE BOA";4813;4420;3911;3355;4993;2885;1800;1128;735;289;151;28480
"130165 GUAJARA";2109;2015;1680;1427;1939;1197;716;440;304;136;54;12017
"130170 HUMAITA";5157;5187;4643;4300;6262;3943;2694;1773;1152;586;228;35925
"130180 IPIXUNA";3211;2627;2199;1947;2656;1512;988;536;328;167;89;16260
"130185 IRANDUBA";5085;4644;4222;4069;6616;4147;2750;1811;1296;558;222;35420
"130190 ITACOATIARA";10881;10215;9404;8907;13650;8783;6238;4027;2718;1338;646;76807
"130195 ITAMARATI";1570;1430;1204;1037;1414;821;490;300;148;75;28;8517
"130200 ITAPIRANGA";1072;1077;1005;892;1300;806;598;416;287;131;78;7662
"130210 JAPURA";1829;1758;1609;1435;2337;1311;709;421;296;93;13;11811
"130220 JURUA";1336;1202;1016;900;1307;757;476;290;195;95;41;7615
"130230 JUTAI";4392;3812;3178;2521;3372;2005;1242;768;488;212;70;22060
"130240 LABREA";4864;4512;4163;3838;5271;3286;2360;1468;986;500;188;31436
"130250 MANACAPURU";11018;10681;9957;9188;13573;8477;5817;3759;2712;1370;574;77126
"130255 MANAQUIRI";2143;2012;1872;1757;2538;1748;1224;815;593;298;109;15109
"130260 MANAUS";175924;169668;158787;166026;316104;228957;151726;80147;42941;21119;8901;1520300
"130270 MANICORE";5840;5946;5574;4853;6859;4367;3054;1961;1348;648;321;40771
"130280 MARAA";2845;2732;2551;2185;3105;1870;1078;609;381;144;56;17556
"130290 MAUES";7137;6304;5747;4975;6803;4332;3412;1955;1483;942;398;43488
"130300 NHAMUNDA";2320;2387;2256;1975;2681;1649;1163;777;627;322;154;16311
"130310 NOVA OLINDA DO NORTE";3829;3938;3514;3004;4240;2664;1914;1024;791;524;274;25716
"130320 NOVO AIRAO";1557;1507;1473;1314;1861;1218;838;514;381;190;77;10930
"130330 NOVO ARIPUANA";2726;2790;2511;2176;3079;1920;1326;830;616;283;153;18410
"130340 PARINTINS";13777;13343;12318;11289;16020;10258;7396;4591;3210;1707;750;94659
"130350 PAUINI";2969;2636;2401;2248;3063;1779;1191;719;447;188;59;17700
"130353 PRESIDENTE FIGUEIREDO";2724;2591;2220;2034;3590;2820;2020;1087;500;185;61;19832
"130356 RIO PRETO DA EVA";2626;2626;2387;2170;3892;2633;1638;946;525;187;50;19680
"130360 SANTA ISABEL DO RIO NEGRO";2196;1795;1556;1352;1993;1342;853;600;444;178;77;12386
"130370 SANTO ANTONIO DO ICA";4636;4637;4271;3380;4472;2751;1910;1017;570;274;146;28064
"130380 SAO GABRIEL DA CACHOEIRA";4960;4394;3774;3415;5638;3995;2572;1706;1061;520;248;32283
"130390 SAO PAULO DE OLIVENCA";4304;4026;3508;2924;4172;2744;1601;969;677;331;115;25371
"130395 SAO SEBASTIAO DO UATUMA";1295;1241;1071;933;1415;808;534;370;230;111;55;8063
"130400 SILVES";1303;1220;1048;883;1289;845;664;393;246;158;49;8098
"130406 TABATINGA";6662;5927;5325;4885;7436;4828;3081;1735;1116;543;237;41775
"130410 TAPAUA";3230;3283;2975;2492;3281;1896;1273;644;366;180;79;19699
"130420 TEFE";10214;9292;8678;8088;11813;6877;4500;2823;1756;837;394;65272
"130423 TONANTINS";2867;2652;2277;1818;2562;1653;1035;633;414;214;63;16188
"130426 UARINI";1909;1714;1513;1282;1845;1093;678;410;219;120;44;10827
"130430 URUCARA";2801;2747;2502;2135;3061;2087;1307;896;562;291;127;18516
"130440 URUCURITUBA";2052;2052;1912;1649;2112;1336;1031;645;462;258;197;13706
"140002 AMAJARI";1147;901;729;587;911;719;537;351;214;100;44;6240
"140005 ALTO ALEGRE";2768;2240;2476;2162;2957;2363;1511;827;463;191;119;18077
"140010 BOA VISTA";27995;26863;24675;24594;44568;32749;21527;10777;5216;2578;1006;222548
"140015 BONFIM";1772;1547;1206;935;1583;1159;789;470;251;132;48;9892
"140017 CANTA";1497;1353;1146;985;1526;1204;993;656;346;106;50;9862
"140020 CARACARAI";2284;2175;1894;1709;2641;1865;1354;840;481;183;54;15480
"140023 CAROEBE";845;816;811;753;1105;770;569;351;198;86;21;6325
"140028 IRACEMA";792;758;697;629;980;681;533;340;186;67;27;5690
"140030 MUCAJAI";1610;1526;1456;1390;2114;1571;1172;747;442;160;61;12249
"140040 NORMANDIA";1335;1098;888;707;1052;742;468;284;162;83;40;6859
"140045 PACARAIMA";1390;1186;973;801;1286;929;638;358;171;83;46;7861
"140047 RORAINOPOLIS";2472;2578;2526;2323;3322;2307;1877;1084;502;181;52;19224
"140050 SAO JOAO DA BALIZA";767;704;655;665;1040;673;473;329;171;59;23;5559
"140060 SAO LUIZ";644;717;735;730;1022;715;594;319;160;75;26;5737
"140070 UIRAMUTA";1388;1086;876;708;922;644;401;194;144;68;37;6468
"150010 ABAETETUBA";16083;16960;16355;15359;23099;14964;10268;6637;4178;2122;1139;127164
"150013 ABEL FIGUEIREDO";793;773;726;731;1153;837;554;355;226;112;39;6299
"150020 ACARA";7989;7703;7080;6102;9220;6189;3850;2612;1840;924;378;53887
"150030 AFUA";5460;5086;4282;3621;5053;3117;2069;1300;868;440;215;31511
"150034 AGUA AZUL DO NORTE";2516;2722;2733;2645;4813;3549;2170;1252;686;204;45;23335
"150040 ALENQUER";7567;7144;6453;5814;8069;4952;3869;2698;1968;1110;443;50087
"150050 ALMEIRIM";5002;4777;4387;3957;6106;4510;3053;1567;886;424;161;34830
"150060 ALTAMIRA";10275;10022;9661;9692;16049;11584;7980;4485;2650;1392;432;84222
"150070 ANAJAS";3725;3273;2809;2350;3265;1889;1239;768;499;282;109;20208
"150080 ANANINDEUA";45700;45505;44095;46383;85203;65360;45174;24401;11912;5385;2181;421299
"150085 ANAPU";1734;1660;1603;1433;2106;1355;1002;643;368;117;29;12050
"150090 AUGUSTO CORREA";5505;5206;4755;4144;5627;3571;2613;1815;1258;708;330;35532
"150095 AURORA DO PARA";3103;3146;2888;2561;3630;2349;1617;1164;749;357;171;21735
"150100 AVEIRO";2582;2469;2105;1727;2402;1633;1308;854;596;249;96;16021
"150110 BAGRE";2932;2759;2309;1895;2626;1475;918;619;372;214;142;16261
"150120 BAIAO";3526;3513;3266;3034;4311;2720;1891;1317;872;441;186;25077
"150125 BANNACH";514;450;411;420;714;525;383;227;125;32;10;3811
"150130 BARCARENA";9563;9454;9068;8572;13292;9531;6532;3451;1919;952;519;72853
"150140 BELEM";128021;127482;128483;142165;269954;206489;149240;91942;55219;29028;12390;1340413
"150145 BELTERRA";2157;2062;1820;1656;2512;1722;1316;952;738;337;98;15370
"150150 BENEVIDES";4865;4881;4519;4481;7779;5523;3571;2103;1341;645;271;39979
"150157 BOM JESUS DO TOCANTINS";1771;1764;1624;1570;2491;1684;1220;861;543;301;111;13940
"150160 BONITO";1404;1377;1350;1338;1986;1259;877;575;398;244;96;10904
"150170 BRAGANCA";13247;12955;12642;12053;17449;11415;8143;5598;3862;2252;934;100550
"150172 BRASIL NOVO";2137;2150;2086;1948;3156;2330;1596;961;642;282;63;17351
"150175 BREJO GRANDE DO ARAGUAIA";1044;1001;967;904;1301;881;677;421;269;125;51;7641
"150178 BREU BRANCO";5671;5352;4811;4399;6436;4285;3071;1930;1100;432;148;37635
"150180 BREVES";14661;13200;11378;9864;14035;8299;5737;3580;2245;1287;821;85107
"150190 BUJARU";3261;3226;2934;2542;3814;2517;1652;1214;838;435;182;22615
"150195 CACHOEIRA DO PIRIA";2884;2672;2445;2120;3069;2147;1366;820;488;170;48;18229
"150200 CACHOEIRA DO ARARI";2373;2364;2227;1989;2795;1946;1368;877;703;405;172;17219
"150210 CAMETA";15307;14904;14203;12734;17326;10583;7605;5468;3792;2171;1227;105320
"150215 CANAA DOS CARAJAS";1794;1743;1754;1736;2791;2001;1327;808;470;149;30;14603
"150220 CAPANEMA";6661;6718;6921;7075;11099;7785;5691;3550;2533;1454;617;60104
"150230 CAPITAO POCO";6787;7128;6798;6169;8906;6013;4011;2641;1877;955;325;51610
"150240 CASTANHAL";16684;16674;16613;16929;28259;20596;13804;8274;5030;2560;1084;146507
"150250 CHAVES";2955;2802;2488;2095;3063;1923;1338;910;616;292;133;18615
"150260 COLARES";1441;1443;1418;1309;1794;1224;880;690;511;269;109;11088
"150270 CONCEICAO DO ARAGUAIA";5477;5393;5005;4890;7921;5798;4281;2989;1974;949;382;45059
"150275 CONCORDIA DO PARA";3279;3211;3052;2755;3982;2613;1632;1146;787;445;190;23092
"150276 CUMARU DO NORTE";976;868;755;713;1278;1089;777;424;167;38;19;7104
"150277 CURIONOPOLIS";2593;2592;2447;2121;3085;2314;1994;1309;883;358;77;19773
"150280 CURRALINHO";4045;3616;3089;2622;3651;1975;1350;909;621;278;242;22398
"150285 CURUA";1599;1499;1380;1215;1550;1008;757;495;353;178;94;10128
"150290 CURUCA";3635;3624;3540;3274;4650;3106;2386;1753;1468;811;381;28628
"150293 DOM ELISEU";5970;5645;5284;5154;8103;5604;3757;1976;1092;426;140;43151
"150295 ELDORADO DOS CARAJAS";4552;4247;4000;3526;5097;3695;2670;1752;966;318;75;30898
"150300 FARO";1535;1496;1331;1116;1599;1072;739;447;341;170;73;9919
"150304 FLORESTA DO ARAGUAIA";2022;1974;1902;1715;2704;1940;1381;916;569;234;70;15427
"150307 GARRAFAO DO NORTE";3776;3871;3470;2960;4109;2676;1722;1232;785;359;110;25070
"150309 GOIANESIA DO PARA";3685;3564;3436;3254;5137;3334;2229;1316;779;262;78;27074
"150310 GURUPA";4243;3900;3380;2870;4088;2487;1640;1128;754;359;167;25016
"150320 IGARAPE-ACU";4027;4328;4235;4052;5819;4024;2963;2025;1458;775;342;34048
"150330 IGARAPE-MIRI";7647;7567;7417;6668;9710;5829;4160;2793;1874;972;603;55240
"150340 INHANGAPI";1061;1075;1084;1016;1382;968;713;494;332;204;70;8399
"150345 IPIXUNA DO PARA";4145;4237;3839;3493;5395;3462;2175;1447;756;280;104;29333
"150350 IRITUIA";4267;4159;4106;3766;5358;3395;2364;1840;1231;722;342;31550
"150360 ITAITUBA";12860;12682;11675;11162;17378;13429;9358;5053;2770;1225;385;97977
"150370 ITUPIRANGA";7552;7112;6633;5936;8645;5685;4192;2943;1784;688;204;51374
"150375 JACAREACANGA";3139;2495;2278;2202;4089;4060;2505;1160;472;132;41;22573
"150380 JACUNDA";5501;5505;5429;5300;8389;5627;3677;2255;1440;634;230;43987
"150390 JURUTI";5832;5442;4913;4256;5384;3192;2507;1733;1160;744;301;35464
"150400 LIMOEIRO DO AJURU";3396;3283;2915;2465;3547;2216;1436;885;582;323;228;21276
"150405 MAE DO RIO";3442;3320;3229;3158;4881;3197;2147;1442;982;564;241;26603
"150410 MAGALHAES BARATA";1026;1039;1017;947;1259;775;663;513;397;240;121;7997
"150420 MARABA";24425;22869;22473;22220;35154;24671;16711;9249;5551;2527;886;186736
"150430 MARACANA";3824;4029;3721;3157;4379;3021;2258;1726;1314;678;405;28512
"150440 MARAPANIM";3167;3403;3230;2864;4072;2803;2170;1667;1341;709;384;25810
"150442 MARITUBA";10180;10001;9308;9225;16873;12396;7664;4265;2319;1074;427;83732
"150445 MEDICILANDIA";2968;3028;2879;2731;4230;2932;2109;1283;713;307;67;23247
"150450 MELGACO";4192;3775;3246;2626;3603;2083;1258;773;477;277;142;22452
"150460 MOCAJUBA";3275;3183;3016;2678;3624;2331;1587;1201;865;442;235;22437
"150470 MOJU";8635;8450;7923;6988;10074;6185;4184;2755;1743;787;343;58067
"150475 MOJUI DOS CAMPOS";1745;1811;1706;1596;2305;1584;1155;885;627;342;122;13878
"150480 MONTE ALEGRE";7333;7561;6964;6284;9214;6167;4588;3097;2236;1253;472;55169
"150490 MUANA";4041;3944;3624;3287;4909;3056;2140;1358;925;518;243;28045
"150495 NOVA ESPERANCA DO PIRIA";3281;3087;2674;2309;3458;2129;1286;840;456;134;36;19690
"150497 NOVA IPIXUNA";1745;1696;1571;1468;2243;1406;1128;799;461;212;62;12791
"150500 NOVA TIMBOTEUA";1320;1336;1381;1440;2209;1512;1111;822;600;340;137;12208
"150503 NOVO PROGRESSO";2591;2408;2422;2437;5099;5315;3354;1375;502;148;30;25681
"150506 NOVO REPARTIMENTO";6876;6642;6173;5577;8090;5286;3920;2604;1473;541;125;47307
"150510 OBIDOS";6761;6298;5958;5710;8211;5262;3842;2861;1978;1026;486;48393
"150520 OEIRAS DO PARA";4500;3904;3364;2921;4085;2359;1555;1145;645;313;254;25045
"150530 ORIXIMINA";7710;7114;6576;6189;9063;5922;4349;2741;1767;945;394;52770
"150540 OUREM";1956;2003;1949;1843;2559;1715;1199;860;628;348;147;15207
"150543 OURILANDIA DO NORTE";2541;2660;2703;2539;4057;3033;2018;1212;677;212;48;21700
"150548 PACAJA";4484;4459;4266;3833;5412;3524;2651;1771;1125;420;119;32064
"150549 PALESTINA DO PARA";982;1016;970;917;1335;858;640;482;330;161;48;7739
"150550 PARAGOMINAS";11712;10850;10145;9853;16149;11240;6978;3589;1718;684;231;83149
"150553 PARAUAPEBAS";12242;11483;11012;10853;17893;13065;8070;3721;1862;752;211;91164
"150555 PAU D'ARCO";880;899;881;796;1250;913;589;433;284;135;30;7090
"150560 PEIXE-BOI";910;927;939;952;1352;951;752;514;393;217;89;7996
"150563 PICARRA";1813;1716;1574;1441;2335;1699;1124;732;401;146;49;13030
"150565 PLACAS";2241;2094;2026;1951;2877;1891;1373;880;498;156;33;16020
"150570 PONTA DE PEDRAS";2788;2740;2656;2428;3565;2428;1740;1037;747;465;183;20777
"150580 PORTEL";8080;6824;5661;4818;6684;3785;2590;1773;1060;502;346;42123
"150590 PORTO DE MOZ";4767;4267;3637;3045;4407;2688;1564;976;658;288;130;26427
"150600 PRAINHA";4964;4742;4125;3502;4990;3224;2126;1270;848;372;135;30298
"150610 PRIMAVERA";1239;1313;1291;1180;1649;1120;789;598;475;291;162;10107
"150611 QUATIPURU";1466;1558;1448;1389;1912;1236;957;669;526;252;118;11531
"150613 REDENCAO";8294;8084;7628;7570;12951;9860;6466;3543;2057;883;308;67644
"150616 RIO MARIA";2024;1990;2054;2054;3285;2530;1799;1163;731;303;96;18029
"150618 RONDON DO PARA";4970;4978;4951;5061;8166;5752;3952;2380;1426;635;227;42498
"150619 RUROPOLIS";3819;3792;3737;3512;4877;3282;2531;1594;960;415;126;28645
"150620 SALINOPOLIS";4501;4612;4464;4191;6328;4237;2843;1936;1242;580;296;35230
"150630 SALVATERRA";2110;2187;2054;1809;2741;1973;1396;1030;739;395;188;16622
"150635 SANTA BARBARA DO PARA";1637;1611;1543;1486;2354;1686;1064;726;488;219;113;12927
"150640 SANTA CRUZ DO ARARI";696;784;758;712;1083;728;504;333;250;131;43;6022
"150650 SANTA IZABEL DO PARA";5387;5623;5575;5570;9482;6620;4132;2612;1676;856;370;47903
"150655 SANTA LUZIA DO PARA";2798;2775;2631;2408;3361;2155;1549;1001;718;388;161;19945
"150658 SANTA MARIA DAS BARREIRAS";1591;1497;1357;1290;2101;1705;1386;937;479;187;67;12597
"150660 SANTA MARIA DO PARA";2395;2537;2541;2531;4069;2947;1980;1275;902;525;194;21896
"150670 SANTANA DO ARAGUAIA";4628;4637;4381;4136;7127;5340;3699;2043;997;334;96;37418
"150680 SANTAREM";33356;32598;31849;31243;47467;31676;23206;14564;9495;5178;2194;262826
"150690 SANTAREM NOVO";790;799;747;688;933;594;433;332;241;121;59;5737
"150700 SANTO ANTONIO DO TAUA";2704;2751;2703;2538;3885;2507;1825;1332;934;449;222;21850
"150710 SAO CAETANO DE ODIVELAS";2037;2107;2067;1915;2763;1820;1353;973;764;345;163;16307
"150715 SAO DOMINGOS DO ARAGUAIA";2839;2823;2674;2470;3803;2316;1688;1253;841;385;139;21231
"150720 SAO DOMINGOS DO CAPIM";4699;4232;3811;3340;4684;2855;1901;1527;927;484;231;28691
"150730 SAO FELIX DO XINGU";5708;6142;5927;5712;8949;6552;4286;2560;1338;431;105;47710
"150740 SAO FRANCISCO DO PARA";1679;1731;1735;1756;2736;1816;1309;921;648;356;129;14816
"150745 SAO GERALDO DO ARAGUAIA";3663;3557;3422;3290;4916;3421;2439;1579;1023;508;159;27977
"150746 SAO JOAO DA PONTA";562;581;568;500;667;462;368;276;236;129;62;4411
"150747 SAO JOAO DE PIRABAS";2395;2520;2443;2148;2987;1962;1494;1140;863;426;269;18647
"150750 SAO JOAO DO ARAGUAIA";1829;1728;1649;1447;2126;1436;1102;751;445;197;73;12783
"150760 SAO MIGUEL DO GUAMA";6045;5811;5456;5209;7991;5246;3562;2487;1571;849;472;44699
"150770 SAO SEBASTIAO DA BOA VISTA";2915;2772;2638;2371;3238;1981;1352;853;635;333;188;19276
"150775 SAPUCAIA";505;505;502;478;739;636;406;230;111;43;14;4169
"150780 SENADOR JOSE PORFIRIO";2541;2348;1996;1658;2720;1895;1194;675;363;149;48;15587
"150790 SOURE";2585;2668;2559;2390;3554;2599;1877;1253;935;513;232;21165
"150795 TAILANDIA";6918;6884;6137;5732;9490;6188;3472;1924;1013;374;109;48241
"150796 TERRA ALTA";1150;1202;1104;1027;1484;1008;693;546;406;213;86;8919
"150797 TERRA SANTA";2066;2074;1988;1920;2774;1579;1189;829;598;361;125;15503
"150800 TOME-ACU";7303;7003;6493;5931;9089;5856;3771;2545;1587;705;284;50567
"150803 TRACUATEUA";3317;3319;3240;2914;3989;2576;1919;1364;996;551;199;24384
"150805 TRAIRAO";2150;2121;1982;1789;2651;1779;1292;748;376;125;26;15039
"150808 TUCUMA";3336;3374;3388;3217;5038;3920;2762;1563;825;310;73;27806
"150810 TUCURUI";10344;9846;9650;9681;15533;10709;7682;3957;2124;955;361;80842
"150812 ULIANOPOLIS";3504;3362;3101;2850;4925;3559;2073;961;448;111;45;24939
"150815 URUARA";5859;5742;5631;5497;8873;6117;4009;2490;1481;511;163;46373
"150820 VIGIA";5032;5214;5241;5090;7705;5112;3720;2679;1807;848;497;42945
"150830 VISEU";8686;8092;7373;6352;8080;5180;3936;2662;1926;1035;394;53716
"150835 VITORIA DO XINGU";1475;1564;1530;1411;2194;1473;967;634;443;182;69;11942
"150840 XINGUARA";4431;4347;4322;4214;7028;5322;3599;2074;1298;555;156;37346
"160005 SERRA DO NAVIO";582;513;433;418;662;457;298;161;78;34;12;3648
"160010 AMAPA";1165;1092;977;901;1280;872;566;346;232;108;52;7591
"160015 PEDRA BRANCA DO AMAPARI";938;813;673;594;925;651;459;293;156;74;20;5596
"160020 CALCOENE";1260;1047;874;811;1231;949;648;342;184;83;37;7466
"160021 CUTIAS";628;593;508;428;621;403;253;135;85;31;19;3704
"160023 FERREIRA GOMES";690;601;526;474;716;470;308;187;120;56;24;4172
"160025 ITAUBAL";558;516;440;392;534;344;238;136;90;35;11;3294
